filename,subject_id,finger_type,hand_side,gender,quality_score,is_duplicate,max_similarity,duplicate_count,stored,processing_time
11__M_Right_little_finger,11,little,right,M,0.8763964360540037,True,0.0,0,True,2025-08-07T17:58:49.693546
11__M_Right_middle_finger,11,middle,right,M,0.9049751227403845,True,0.0,0,True,2025-08-07T17:58:49.753589
11__M_Right_ring_finger,11,ring,right,M,0.9146846676876677,True,0.0,0,True,2025-08-07T17:58:49.813387
11__M_Right_thumb_finger,11,thumb,right,M,0.8561184313558696,True,0.0,0,True,2025-08-07T17:58:49.873079
12__M_Left_index_finger,12,index,left,M,0.7853156517230782,True,0.0,0,True,2025-08-07T17:58:49.938813
12__M_Left_little_finger,12,little,left,M,0.7570583840037415,True,0.0,0,True,2025-08-07T17:58:49.997303
12__M_Left_middle_finger,12,middle,left,M,0.797192675631,True,0.0,0,True,2025-08-07T17:58:50.056993
12__M_Left_ring_finger,12,ring,left,M,0.7778694641960929,True,0.0,0,True,2025-08-07T17:58:50.114150
12__M_Left_thumb_finger,12,thumb,left,M,0.8939096523995304,True,0.0,0,True,2025-08-07T17:58:50.189646
12__M_Right_index_finger,12,index,right,M,0.8133849170117096,True,0.0,0,True,2025-08-07T17:58:50.254396
12__M_Right_little_finger,12,little,right,M,0.8407422874374991,True,0.0,0,True,2025-08-07T17:58:50.313729
12__M_Right_middle_finger,12,middle,right,M,0.8276104321475217,True,0.0,0,True,2025-08-07T17:58:50.375757
12__M_Right_ring_finger,12,ring,right,M,0.8503329724401094,True,0.0,0,True,2025-08-07T17:58:50.438728
12__M_Right_thumb_finger,12,thumb,right,M,0.9018930986933924,True,0.0,0,True,2025-08-07T17:58:50.506762
13__F_Left_index_finger,13,index,left,F,0.8026644330108865,True,0.0,0,True,2025-08-07T17:58:50.572665
13__F_Left_little_finger,13,little,left,F,0.7360705769080987,True,0.0,0,True,2025-08-07T17:58:50.636661
13__F_Left_middle_finger,13,middle,left,F,0.8286499363224187,True,0.0,0,True,2025-08-07T17:58:50.714534
13__F_Left_ring_finger,13,ring,left,F,0.8236975363974324,True,0.0,0,True,2025-08-07T17:58:50.772343
13__F_Left_thumb_finger,13,thumb,left,F,0.8477582286701628,True,0.0,0,True,2025-08-07T17:58:50.965161
13__F_Right_index_finger,13,index,right,F,0.8133002543967487,True,0.0,0,True,2025-08-07T17:58:51.030242
13__F_Right_little_finger,13,little,right,F,0.7616345981983642,True,0.0,0,True,2025-08-07T17:58:51.093389
13__F_Right_middle_finger,13,middle,right,F,0.8153617930645429,True,0.0,0,True,2025-08-07T17:58:51.179770
13__F_Right_ring_finger,13,ring,right,F,0.7542959601644728,True,0.0,0,True,2025-08-07T17:58:51.262566
13__F_Right_thumb_finger,13,thumb,right,F,0.8809307572965301,True,0.0,0,True,2025-08-07T17:58:51.338977
14__M_Left_index_finger,14,index,left,M,0.8321245747228305,True,0.0,0,True,2025-08-07T17:58:51.404942
14__M_Left_little_finger,14,little,left,M,0.7674534113221838,True,0.0,0,True,2025-08-07T17:58:51.456776
14__M_Left_middle_finger,14,middle,left,M,0.8366670158845324,True,0.0,0,True,2025-08-07T17:58:51.520116
14__M_Left_ring_finger,14,ring,left,M,0.8337756302889996,True,0.0,0,True,2025-08-07T17:58:51.575046
14__M_Left_thumb_finger,14,thumb,left,M,0.8660688039413271,True,0.0,0,True,2025-08-07T17:58:51.636216
14__M_Right_index_finger,14,index,right,M,0.8365325590576622,True,0.0,0,True,2025-08-07T17:58:51.695956
14__M_Right_little_finger,14,little,right,M,0.7429842500737165,True,0.0,0,True,2025-08-07T17:58:51.758628
14__M_Right_middle_finger,14,middle,right,M,0.8718558505566263,True,0.0,0,True,2025-08-07T17:58:51.818641
14__M_Right_ring_finger,14,ring,right,M,0.8015496694987398,True,0.0,0,True,2025-08-07T17:58:51.878942
14__M_Right_thumb_finger,14,thumb,right,M,0.8341570322154401,True,0.0,0,True,2025-08-07T17:58:51.941311
15__F_Left_index_finger,15,index,left,F,0.7472881025360658,True,0.0,0,True,2025-08-07T17:58:52.021053
15__F_Left_little_finger,15,little,left,F,0.6832852166726572,True,0.0,0,True,2025-08-07T17:58:52.075337
15__F_Left_middle_finger,15,middle,left,F,0.7492734718787568,True,0.0,0,True,2025-08-07T17:58:52.126566
15__F_Left_ring_finger,15,ring,left,F,0.7502262713742069,True,0.0,0,True,2025-08-07T17:58:52.185612
15__F_Left_thumb_finger,15,thumb,left,F,0.8046204361823712,True,0.0,0,True,2025-08-07T17:58:52.250481
15__F_Right_index_finger,15,index,right,F,0.855102779399969,True,0.0,0,True,2025-08-07T17:58:52.317642
15__F_Right_little_finger,15,little,right,F,0.7770728957316428,True,0.0,0,True,2025-08-07T17:58:52.378881
15__F_Right_middle_finger,15,middle,right,F,0.7793459609874624,True,0.0,0,True,2025-08-07T17:58:52.455427
15__F_Right_ring_finger,15,ring,right,F,0.8200489454590959,True,0.0,0,True,2025-08-07T17:58:52.510026
15__F_Right_thumb_finger,15,thumb,right,F,0.9267076635151776,True,0.0,0,True,2025-08-07T17:58:52.565662
16__M_Left_index_finger,16,index,left,M,0.7085245214020592,True,0.0,0,True,2025-08-07T17:58:52.623708
16__M_Left_little_finger,16,little,left,M,0.6591757905461286,True,0.0,0,True,2025-08-07T17:58:52.676889
16__M_Left_middle_finger,16,middle,left,M,0.6941926781829448,True,0.0,0,True,2025-08-07T17:58:52.733833
16__M_Left_ring_finger,16,ring,left,M,0.6684275054237634,True,0.0,0,True,2025-08-07T17:58:52.779424
16__M_Left_thumb_finger,16,thumb,left,M,0.7383305897878962,True,0.0,0,True,2025-08-07T17:58:52.829585
16__M_Right_index_finger,16,index,right,M,0.6947167016081377,True,0.0,0,True,2025-08-07T17:58:52.930200
16__M_Right_little_finger,16,little,right,M,0.6465782591066903,True,0.0,0,True,2025-08-07T17:58:52.982671
16__M_Right_middle_finger,16,middle,right,M,0.6336552711353214,True,0.0,0,True,2025-08-07T17:58:53.031013
16__M_Right_ring_finger,16,ring,right,M,0.5982675796755766,True,0.0,0,True,2025-08-07T17:58:53.082422
16__M_Right_thumb_finger,16,thumb,right,M,0.71966650676147,False,0.0,0,True,2025-08-07T17:58:53.196289
17__M_Left_index_finger,17,index,left,M,0.7679579954127117,True,0.0,0,True,2025-08-07T17:58:53.252089
17__M_Left_little_finger,17,little,left,M,0.7119559604094371,True,0.0,0,True,2025-08-07T17:58:53.301635
17__M_Left_middle_finger,17,middle,left,M,0.7731181864871515,True,0.0,0,True,2025-08-07T17:58:53.356809
17__M_Left_ring_finger,17,ring,left,M,0.679466229374911,True,0.0,0,True,2025-08-07T17:58:53.406978
17__M_Left_thumb_finger,17,thumb,left,M,0.8502575273094706,True,0.0,0,True,2025-08-07T17:58:53.481710
17__M_Right_index_finger,17,index,right,M,0.8071836642661977,True,0.0,0,True,2025-08-07T17:58:53.597828
17__M_Right_little_finger,17,little,right,M,0.7274428554428869,True,0.0,0,True,2025-08-07T17:58:53.647477
17__M_Right_middle_finger,17,middle,right,M,0.7666729962437113,True,0.0,0,True,2025-08-07T17:58:53.707605
17__M_Right_ring_finger,17,ring,right,M,0.7416555459733585,True,0.0,0,True,2025-08-07T17:58:53.766398
17__M_Right_thumb_finger,17,thumb,right,M,0.9205333916158943,True,0.0,0,True,2025-08-07T17:58:53.847311
18__M_Left_index_finger,18,index,left,M,0.860152552534103,True,0.0,0,True,2025-08-07T17:58:53.933632
18__M_Left_little_finger,18,little,left,M,0.8478572237412988,True,0.0,0,True,2025-08-07T17:58:54.009879
18__M_Left_middle_finger,18,middle,left,M,0.8701748180013831,True,0.0,0,True,2025-08-07T17:58:54.087656
18__M_Left_ring_finger,18,ring,left,M,0.8684213117364254,True,0.0,0,True,2025-08-07T17:58:54.141811
18__M_Left_thumb_finger,18,thumb,left,M,0.9325899202758896,True,0.0,0,True,2025-08-07T17:58:54.218547
18__M_Right_index_finger,18,index,right,M,0.8366441284417065,True,0.0,0,True,2025-08-07T17:58:54.291803
18__M_Right_little_finger,18,little,right,M,0.8040845371446206,True,0.0,0,True,2025-08-07T17:58:54.353194
18__M_Right_middle_finger,18,middle,right,M,0.9137134637470756,True,0.0,0,True,2025-08-07T17:58:54.436173
18__M_Right_ring_finger,18,ring,right,M,0.9028912584888115,True,0.0,0,True,2025-08-07T17:58:54.519109
18__M_Right_thumb_finger,18,thumb,right,M,0.9320778683664066,True,0.0,0,True,2025-08-07T17:58:54.600578
19__M_Left_index_finger,19,index,left,M,0.8768755518456048,True,0.0,0,True,2025-08-07T17:58:54.682327
19__M_Left_little_finger,19,little,left,M,0.8336500210199338,True,0.0,0,True,2025-08-07T17:58:54.745694
19__M_Left_middle_finger,19,middle,left,M,0.9099344567669811,True,0.0,0,True,2025-08-07T17:58:54.816537
19__M_Left_ring_finger,19,ring,left,M,0.8675835627643899,True,0.0,0,True,2025-08-07T17:58:54.881381
19__M_Left_thumb_finger,19,thumb,left,M,0.9275619498295076,True,0.0,0,True,2025-08-07T17:58:54.951516
19__M_Right_index_finger,19,index,right,M,0.8072257938948506,True,0.0,0,True,2025-08-07T17:58:55.016786
19__M_Right_little_finger,19,little,right,M,0.8160126226837068,True,0.0,0,True,2025-08-07T17:58:55.087809
19__M_Right_middle_finger,19,middle,right,M,0.8528494093748253,True,0.0,0,True,2025-08-07T17:58:55.160096
19__M_Right_ring_finger,19,ring,right,M,0.8471809924179088,True,0.0,0,True,2025-08-07T17:58:55.317574
19__M_Right_thumb_finger,19,thumb,right,M,0.9157859438771363,True,0.0,0,True,2025-08-07T17:58:55.411855
2__F_Left_index_finger,2,index,left,F,0.8686430135926761,True,0.0,0,True,2025-08-07T17:58:55.483994
2__F_Left_little_finger,2,little,left,F,0.7590381026677983,True,0.0,0,True,2025-08-07T17:58:55.542935
2__F_Left_middle_finger,2,middle,left,F,0.8239846313395491,True,0.0,0,True,2025-08-07T17:58:55.623510
2__F_Left_ring_finger,2,ring,left,F,0.781134269898295,True,0.0,0,True,2025-08-07T17:58:56.003544
2__F_Left_thumb_finger,2,thumb,left,F,0.8573397567103298,True,0.0,0,True,2025-08-07T17:58:56.070914
2__F_Right_index_finger,2,index,right,F,0.8133209598649604,True,0.0,0,True,2025-08-07T17:58:56.146286
2__F_Right_little_finger,2,little,right,F,0.758275678651996,True,0.0,0,True,2025-08-07T17:58:56.199936
2__F_Right_middle_finger,2,middle,right,F,0.7707419672476117,True,0.0,0,True,2025-08-07T17:58:56.273295
2__F_Right_ring_finger,2,ring,right,F,0.8212734545320646,True,0.0,0,True,2025-08-07T17:58:56.360479
2__F_Right_thumb_finger,2,thumb,right,F,0.8675315545731996,True,0.0,0,True,2025-08-07T17:58:56.430536
20__M_Left_index_finger,20,index,left,M,0.8610414266161635,True,0.0,0,True,2025-08-07T17:58:56.489761
20__M_Left_little_finger,20,little,left,M,0.770375551615742,True,0.0,0,True,2025-08-07T17:58:56.549745
20__M_Left_middle_finger,20,middle,left,M,0.857005624468508,True,0.0,0,True,2025-08-07T17:58:56.615588
20__M_Left_ring_finger,20,ring,left,M,0.827870398769208,True,0.0,0,True,2025-08-07T17:58:56.680688
20__M_Left_thumb_finger,20,thumb,left,M,0.8763393150595915,True,0.0,0,True,2025-08-07T17:58:56.745565
20__M_Right_index_finger,20,index,right,M,0.8611612489900575,True,0.0,0,True,2025-08-07T17:58:56.812483
20__M_Right_little_finger,20,little,right,M,0.7713734673835648,True,0.0,0,True,2025-08-07T17:58:56.869684
20__M_Right_middle_finger,20,middle,right,M,0.8419091967512291,True,0.0,0,True,2025-08-07T17:58:56.929921
20__M_Right_ring_finger,20,ring,right,M,0.821524548781766,True,0.0,0,True,2025-08-07T17:58:56.989409
20__M_Right_thumb_finger,20,thumb,right,M,0.8564557984840784,True,0.0,0,True,2025-08-07T17:58:57.061594
21__M_Left_index_finger,21,index,left,M,0.8707440769454386,True,0.0,0,True,2025-08-07T17:58:57.137227
21__M_Left_little_finger,21,little,left,M,0.790607172730637,True,0.0,0,True,2025-08-07T17:58:57.215153
21__M_Left_middle_finger,21,middle,left,M,0.8643511325395574,True,0.0,0,True,2025-08-07T17:58:57.298862
21__M_Left_ring_finger,21,ring,left,M,0.7963140805436466,True,0.0,0,True,2025-08-07T17:58:57.366306
21__M_Left_thumb_finger,21,thumb,left,M,0.8861654001020656,True,0.0,0,True,2025-08-07T17:58:57.460121
21__M_Right_index_finger,21,index,right,M,0.8975018730574225,True,0.0,0,True,2025-08-07T17:58:57.538206
21__M_Right_little_finger,21,little,right,M,0.7547912565979151,True,0.0,0,True,2025-08-07T17:58:57.593370
21__M_Right_middle_finger,21,middle,right,M,0.8858704433423713,True,0.0,0,True,2025-08-07T17:58:57.662434
21__M_Right_ring_finger,21,ring,right,M,0.7905206199581551,True,0.0,0,True,2025-08-07T17:58:57.717585
21__M_Right_thumb_finger,21,thumb,right,M,0.8711266616898743,True,0.0,0,True,2025-08-07T17:58:57.806715
22__M_Left_index_finger,22,index,left,M,0.7821432081796391,True,0.0,0,True,2025-08-07T17:58:57.871574
22__M_Left_little_finger,22,little,left,M,0.7731269559242888,True,0.0,0,True,2025-08-07T17:58:57.932662
22__M_Left_middle_finger,22,middle,left,M,0.7702738612599215,True,0.0,0,True,2025-08-07T17:58:58.017049
22__M_Left_ring_finger,22,ring,left,M,0.7634972849762955,True,0.0,0,True,2025-08-07T17:58:58.093715
22__M_Left_thumb_finger,22,thumb,left,M,0.761505107646508,True,0.0,0,True,2025-08-07T17:58:58.170618
22__M_Right_index_finger,22,index,right,M,0.8278803074886498,True,0.0,0,True,2025-08-07T17:58:58.251726
22__M_Right_little_finger,22,little,right,M,0.7569336921308176,True,0.0,0,True,2025-08-07T17:58:58.317784
22__M_Right_middle_finger,22,middle,right,M,0.8242863544518289,True,0.0,0,True,2025-08-07T17:58:58.392675
22__M_Right_ring_finger,22,ring,right,M,0.6604600758988004,True,0.0,0,True,2025-08-07T17:58:58.506378
22__M_Right_thumb_finger,22,thumb,right,M,0.8128580203143756,True,0.0,0,True,2025-08-07T17:58:58.616910
23__M_Left_index_finger,23,index,left,M,0.6766766101880909,True,0.0,0,True,2025-08-07T17:58:58.675405
23__M_Left_little_finger,23,little,left,M,0.6402022900056178,True,0.0,0,True,2025-08-07T17:58:58.748126
23__M_Left_middle_finger,23,middle,left,M,0.6613069323110621,True,0.0,0,True,2025-08-07T17:58:58.805293
23__M_Left_ring_finger,23,ring,left,M,0.6497481999404535,True,0.0,0,True,2025-08-07T17:58:58.866879
23__M_Left_thumb_finger,23,thumb,left,M,0.6874425529036314,True,0.0,0,True,2025-08-07T17:58:58.934846
23__M_Right_index_finger,23,index,right,M,0.7122469805771474,True,0.0,0,True,2025-08-07T17:58:58.985231
23__M_Right_little_finger,23,little,right,M,0.669173184190973,True,0.0,0,True,2025-08-07T17:58:59.045429
23__M_Right_middle_finger,23,middle,right,M,0.6603787912441919,True,0.0,0,True,2025-08-07T17:58:59.099084
23__M_Right_ring_finger,23,ring,right,M,0.6686767790585434,True,0.0,0,True,2025-08-07T17:58:59.161154
23__M_Right_thumb_finger,23,thumb,right,M,0.7286027049401291,True,0.0,0,True,2025-08-07T17:58:59.262390
24__F_Left_index_finger,24,index,left,F,0.729916037623379,True,0.0,0,True,2025-08-07T17:58:59.345454
24__F_Left_little_finger,24,little,left,F,0.6965853991041554,True,0.0,0,True,2025-08-07T17:58:59.408148
24__F_Left_middle_finger,24,middle,left,F,0.7231226536669096,True,0.0,0,True,2025-08-07T17:58:59.474955
24__F_Left_ring_finger,24,ring,left,F,0.7124244133222607,True,0.0,0,True,2025-08-07T17:58:59.535885
24__F_Left_thumb_finger,24,thumb,left,F,0.8216629118749712,True,0.0,0,True,2025-08-07T17:58:59.612136
24__F_Right_index_finger,24,index,right,F,0.7124229464822356,True,0.0,0,True,2025-08-07T17:58:59.711925
24__F_Right_little_finger,24,little,right,F,0.7142349007783444,True,0.0,0,True,2025-08-07T17:58:59.778373
24__F_Right_middle_finger,24,middle,right,F,0.7807838419055215,True,0.0,0,True,2025-08-07T17:58:59.834551
24__F_Right_ring_finger,24,ring,right,F,0.7279627493303473,True,0.0,0,True,2025-08-07T17:58:59.914691
24__F_Right_thumb_finger,24,thumb,right,F,0.8451672243471164,True,0.0,0,True,2025-08-07T17:58:59.979923
25__F_Left_index_finger,25,index,left,F,0.8008385265886362,True,0.0,0,True,2025-08-07T17:59:00.058852
25__F_Left_little_finger,25,little,left,F,0.833310222815431,True,0.0,0,True,2025-08-07T17:59:00.237209
25__F_Left_middle_finger,25,middle,left,F,0.7691388330927023,True,0.0,0,True,2025-08-07T17:59:00.323517
25__F_Left_ring_finger,25,ring,left,F,0.7894601640734489,True,0.0,0,True,2025-08-07T17:59:00.386526
25__F_Left_thumb_finger,25,thumb,left,F,0.8677729735244049,True,0.0,0,True,2025-08-07T17:59:00.453270
25__F_Right_index_finger,25,index,right,F,0.7959812239087933,True,0.0,0,True,2025-08-07T17:59:00.517264
25__F_Right_little_finger,25,little,right,F,0.7649939714203093,True,0.0,0,True,2025-08-07T17:59:00.576975
25__F_Right_middle_finger,25,middle,right,F,0.7438684644467625,True,0.0,0,True,2025-08-07T17:59:00.641699
25__F_Right_ring_finger,25,ring,right,F,0.6986579978448366,True,0.0,0,True,2025-08-07T17:59:00.740159
25__F_Right_thumb_finger,25,thumb,right,F,0.8521354859249547,True,0.0,0,True,2025-08-07T17:59:00.805087
26__M_Left_index_finger,26,index,left,M,0.9792730745039758,True,0.0,0,True,2025-08-07T17:59:00.906501
26__M_Left_little_finger,26,little,left,M,0.8512700741139625,True,0.0,0,True,2025-08-07T17:59:00.992100
26__M_Left_middle_finger,26,middle,left,M,0.8160349654545733,True,0.0,0,True,2025-08-07T17:59:01.070293
26__M_Left_ring_finger,26,ring,left,M,0.8439015335175006,True,0.0,0,True,2025-08-07T17:59:01.147937
26__M_Left_thumb_finger,26,thumb,left,M,0.9762738598474445,True,0.0,0,True,2025-08-07T17:59:01.229135
26__M_Right_index_finger,26,index,right,M,0.859073013379215,True,0.0,0,True,2025-08-07T17:59:01.310586
26__M_Right_little_finger,26,little,right,M,0.7197814171466563,True,0.0,0,True,2025-08-07T17:59:01.384292
26__M_Right_middle_finger,26,middle,right,M,0.9233559606296,True,0.0,0,True,2025-08-07T17:59:01.465053
26__M_Right_ring_finger,26,ring,right,M,0.8691988749025303,True,0.0,0,True,2025-08-07T17:59:01.559171
26__M_Right_thumb_finger,26,thumb,right,M,0.9068945890252171,True,0.0,0,True,2025-08-07T17:59:01.631664
27__M_Left_index_finger,27,index,left,M,0.7829839330701023,True,0.0,0,True,2025-08-07T17:59:01.683603
27__M_Left_little_finger,27,little,left,M,0.8020750828981518,True,0.0,0,True,2025-08-07T17:59:01.753009
27__M_Left_middle_finger,27,middle,left,M,0.7482346840616255,True,0.0,0,True,2025-08-07T17:59:01.823917
27__M_Left_ring_finger,27,ring,left,M,0.7775129678962713,True,0.0,0,True,2025-08-07T17:59:01.884279
27__M_Left_thumb_finger,27,thumb,left,M,0.7552835038650828,True,0.0,0,True,2025-08-07T17:59:01.966943
27__M_Right_index_finger,27,index,right,M,0.7362768699497093,True,0.0,0,True,2025-08-07T17:59:02.067525
27__M_Right_little_finger,27,little,right,M,0.7382336761639364,True,0.0,0,True,2025-08-07T17:59:02.138078
27__M_Right_middle_finger,27,middle,right,M,0.7463243318951172,True,0.0,0,True,2025-08-07T17:59:02.212308
27__M_Right_ring_finger,27,ring,right,M,0.6767967760738262,True,0.0,0,True,2025-08-07T17:59:02.297801
27__M_Right_thumb_finger,27,thumb,right,M,0.7244516526074898,True,0.0,0,True,2025-08-07T17:59:02.371330
28__M_Left_index_finger,28,index,left,M,0.8859591631338615,True,0.0,0,True,2025-08-07T17:59:02.437396
28__M_Left_little_finger,28,little,left,M,0.7361718234121287,True,0.0,0,True,2025-08-07T17:59:02.500124
28__M_Left_middle_finger,28,middle,left,M,0.8619956119170187,True,0.0,0,True,2025-08-07T17:59:02.568912
28__M_Left_ring_finger,28,ring,left,M,0.8243972888356977,True,0.0,0,True,2025-08-07T17:59:02.633884
28__M_Left_thumb_finger,28,thumb,left,M,0.9174348332860895,True,0.0,0,True,2025-08-07T17:59:02.701922
28__M_Right_index_finger,28,index,right,M,0.8491782159266333,True,0.0,0,True,2025-08-07T17:59:02.773672
28__M_Right_little_finger,28,little,right,M,0.8143966873549415,True,0.0,0,True,2025-08-07T17:59:02.826728
28__M_Right_middle_finger,28,middle,right,M,0.8024805846926097,True,0.0,0,True,2025-08-07T17:59:02.898385
28__M_Right_ring_finger,28,ring,right,M,0.8672457078131315,True,0.0,0,True,2025-08-07T17:59:02.958256
28__M_Right_thumb_finger,28,thumb,right,M,0.9268742115105305,True,0.0,0,True,2025-08-07T17:59:03.037156
29__F_Left_index_finger,29,index,left,F,0.7160497118593745,True,0.0,0,True,2025-08-07T17:59:03.093086
29__F_Left_little_finger,29,little,left,F,0.7590068122308296,True,0.0,0,True,2025-08-07T17:59:03.153743
29__F_Left_middle_finger,29,middle,left,F,0.7795150372608153,True,0.0,0,True,2025-08-07T17:59:03.229477
29__F_Left_ring_finger,29,ring,left,F,0.814771917963146,True,0.0,0,True,2025-08-07T17:59:03.283688
29__F_Left_thumb_finger,29,thumb,left,F,0.8011468343947153,True,0.0,0,True,2025-08-07T17:59:03.350646
29__F_Right_index_finger,29,index,right,F,0.7958627707251964,True,0.0,0,True,2025-08-07T17:59:03.415039
29__F_Right_little_finger,29,little,right,F,0.7651826649570923,True,0.0,0,True,2025-08-07T17:59:03.471701
29__F_Right_middle_finger,29,middle,right,F,0.7487857056102589,True,0.0,0,True,2025-08-07T17:59:03.533467
29__F_Right_ring_finger,29,ring,right,F,0.7996497578780899,True,0.0,0,True,2025-08-07T17:59:03.585136
29__F_Right_thumb_finger,29,thumb,right,F,0.8238547427116796,True,0.0,0,True,2025-08-07T17:59:03.649808
3__M_Left_index_finger,3,index,left,M,0.7141506117681232,True,0.0,0,True,2025-08-07T17:59:03.704421
3__M_Left_little_finger,3,little,left,M,0.7769764493464959,True,0.0,0,True,2025-08-07T17:59:03.779387
3__M_Left_middle_finger,3,middle,left,M,0.7890596297132932,True,0.0,0,True,2025-08-07T17:59:03.847655
3__M_Left_ring_finger,3,ring,left,M,0.7566640308414277,True,0.0,0,True,2025-08-07T17:59:03.908266
3__M_Left_thumb_finger,3,thumb,left,M,0.8135125627719815,True,0.0,0,True,2025-08-07T17:59:03.987244
3__M_Right_index_finger,3,index,right,M,0.771067720318012,False,0.0,0,True,2025-08-07T17:59:04.130134
3__M_Right_little_finger,3,little,right,M,0.7329347252788472,True,0.0,0,True,2025-08-07T17:59:04.180450
3__M_Right_middle_finger,3,middle,right,M,0.8355320734601159,True,0.0,0,True,2025-08-07T17:59:04.262671
3__M_Right_ring_finger,3,ring,right,M,0.7621868143921514,True,0.0,0,True,2025-08-07T17:59:04.332222
3__M_Right_thumb_finger,3,thumb,right,M,0.8450771430689701,True,0.0,0,True,2025-08-07T17:59:04.445720
30__F_Left_index_finger,30,index,left,F,0.7666892286061053,True,0.0,0,True,2025-08-07T17:59:04.502407
30__F_Left_little_finger,30,little,left,F,0.7183734446434151,True,0.0,0,True,2025-08-07T17:59:04.556587
30__F_Left_middle_finger,30,middle,left,F,0.7787571127454898,True,0.0,0,True,2025-08-07T17:59:04.622333
30__F_Left_ring_finger,30,ring,left,F,0.7293879744946284,True,0.0,0,True,2025-08-07T17:59:04.674983
30__F_Left_thumb_finger,30,thumb,left,F,0.825876942096517,True,0.0,0,True,2025-08-07T17:59:04.746422
30__F_Right_index_finger,30,index,right,F,0.7019083409496257,True,0.0,0,True,2025-08-07T17:59:04.839907
30__F_Right_little_finger,30,little,right,F,0.6744844861969774,True,0.0,0,True,2025-08-07T17:59:04.989526
30__F_Right_middle_finger,30,middle,right,F,0.7909934960872617,True,0.0,0,True,2025-08-07T17:59:05.071659
30__F_Right_ring_finger,30,ring,right,F,0.7022639438075824,True,0.0,0,True,2025-08-07T17:59:05.220460
30__F_Right_thumb_finger,30,thumb,right,F,0.7145819769998377,True,0.0,0,True,2025-08-07T17:59:05.310687
31__F_Left_index_finger,31,index,left,F,0.7420948617847916,True,0.0,0,True,2025-08-07T17:59:05.372032
31__F_Left_little_finger,31,little,left,F,0.6810182384553084,True,0.0,0,True,2025-08-07T17:59:05.428504
31__F_Left_middle_finger,31,middle,left,F,0.7534302808362943,True,0.0,0,True,2025-08-07T17:59:05.492222
31__F_Left_ring_finger,31,ring,left,F,0.7122127356372357,True,0.0,0,True,2025-08-07T17:59:05.547008
31__F_Left_thumb_finger,31,thumb,left,F,0.76280691285324,True,0.0,0,True,2025-08-07T17:59:05.623915
