filename,subject_id,finger_type,hand_side,gender,quality_score,is_duplicate,max_similarity,duplicate_count,stored,processing_time
10__M_Right_thumb_finger,10,thumb,right,M,0.9604508031432739,True,0.0,0,True,2025-08-07T16:44:54.412644
11__M_Left_index_finger,11,index,left,M,0.9444965365270896,True,0.0,0,True,2025-08-07T16:44:54.644264
11__M_Left_little_finger,11,little,left,M,0.8271343914790104,True,0.0,0,True,2025-08-07T16:44:54.820546
11__M_Left_middle_finger,11,middle,left,M,0.8155573641779525,True,0.0,0,True,2025-08-07T16:44:55.027589
11__M_Left_ring_finger,11,ring,left,M,0.8678050736602139,True,0.0,0,True,2025-08-07T16:44:55.245771
11__M_Left_thumb_finger,11,thumb,left,M,0.8648651773617071,True,0.0,0,True,2025-08-07T16:44:55.490799
11__M_Right_index_finger,11,index,right,M,0.9124179241602611,True,0.0,0,True,2025-08-07T16:44:55.642907
11__M_Right_little_finger,11,little,right,M,0.8763964360540037,True,0.0,0,True,2025-08-07T16:44:55.788488
11__M_Right_middle_finger,11,middle,right,M,0.9049751227403845,True,0.0,0,True,2025-08-07T16:44:55.954618
11__M_Right_ring_finger,11,ring,right,M,0.9146846676876677,True,0.0,0,True,2025-08-07T16:44:56.135740
11__M_Right_thumb_finger,11,thumb,right,M,0.8561184313558696,True,0.0,0,True,2025-08-07T16:44:56.347850
12__M_Left_index_finger,12,index,left,M,0.7853156517230782,True,0.0,0,True,2025-08-07T16:44:56.551967
12__M_Left_little_finger,12,little,left,M,0.7570583840037415,True,0.0,0,True,2025-08-07T16:44:56.761091
12__M_Left_middle_finger,12,middle,left,M,0.797192675631,True,0.0,0,True,2025-08-07T16:44:56.952218
12__M_Left_ring_finger,12,ring,left,M,0.7778694641960929,True,0.0,0,True,2025-08-07T16:44:57.093781
12__M_Left_thumb_finger,12,thumb,left,M,0.8939096523995304,True,0.0,0,True,2025-08-07T16:44:57.286924
12__M_Right_index_finger,12,index,right,M,0.8133849170117096,True,0.0,0,True,2025-08-07T16:44:57.442316
12__M_Right_little_finger,12,little,right,M,0.8407422874374991,True,0.0,0,True,2025-08-07T16:44:57.608899
12__M_Right_middle_finger,12,middle,right,M,0.8276104321475217,True,0.0,0,True,2025-08-07T16:44:57.800034
12__M_Right_ring_finger,12,ring,right,M,0.8503329724401094,True,0.0,0,True,2025-08-07T16:44:57.976149
12__M_Right_thumb_finger,12,thumb,right,M,0.9018930986933924,True,0.0,0,True,2025-08-07T16:44:58.241897
13__F_Left_index_finger,13,index,left,F,0.8026644330108865,True,0.0,0,True,2025-08-07T16:44:58.435015
13__F_Left_little_finger,13,little,left,F,0.7360705769080987,True,0.0,0,True,2025-08-07T16:44:58.604571
13__F_Left_middle_finger,13,middle,left,F,0.8286499363224187,True,0.0,0,True,2025-08-07T16:44:58.875228
13__F_Left_ring_finger,13,ring,left,F,0.8236975363974324,True,0.0,0,True,2025-08-07T16:44:59.018820
13__F_Left_thumb_finger,13,thumb,left,F,0.8477582286701628,True,0.0,0,True,2025-08-07T16:44:59.232480
13__F_Right_index_finger,13,index,right,F,0.8133002543967487,True,0.0,0,True,2025-08-07T16:44:59.458792
13__F_Right_little_finger,13,little,right,F,0.7616345981983642,True,0.0,0,True,2025-08-07T16:44:59.612221
13__F_Right_middle_finger,13,middle,right,F,0.8153617930645429,True,0.0,0,True,2025-08-07T16:44:59.745633
13__F_Right_ring_finger,13,ring,right,F,0.7542959601644728,True,0.0,0,True,2025-08-07T16:44:59.979103
13__F_Right_thumb_finger,13,thumb,right,F,0.8809307572965301,True,0.0,0,True,2025-08-07T16:45:00.195722
14__M_Left_index_finger,14,index,left,M,0.8321245747228305,True,0.0,0,True,2025-08-07T16:45:00.386629
14__M_Left_little_finger,14,little,left,M,0.7674534113221838,True,0.0,0,True,2025-08-07T16:45:00.510647
14__M_Left_middle_finger,14,middle,left,M,0.8366670158845324,True,0.0,0,True,2025-08-07T16:45:00.679067
14__M_Left_ring_finger,14,ring,left,M,0.8337756302889996,True,0.0,0,True,2025-08-07T16:45:00.885384
14__M_Left_thumb_finger,14,thumb,left,M,0.8660688039413271,True,0.0,0,True,2025-08-07T16:45:01.029093
14__M_Right_index_finger,14,index,right,M,0.8365325590576622,True,0.0,0,True,2025-08-07T16:45:01.195641
14__M_Right_little_finger,14,little,right,M,0.7429842500737165,True,0.0,0,True,2025-08-07T16:45:01.378415
14__M_Right_middle_finger,14,middle,right,M,0.8718558505566263,True,0.0,0,True,2025-08-07T16:45:01.555544
14__M_Right_ring_finger,14,ring,right,M,0.8015496694987398,True,0.0,0,True,2025-08-07T16:45:01.722119
14__M_Right_thumb_finger,14,thumb,right,M,0.8341570322154401,True,0.0,0,True,2025-08-07T16:45:01.903219
15__F_Left_index_finger,15,index,left,F,0.7472881025360658,True,0.0,0,True,2025-08-07T16:45:02.127362
15__F_Left_little_finger,15,little,left,F,0.6832852166726572,True,0.0,0,True,2025-08-07T16:45:02.369067
15__F_Left_middle_finger,15,middle,left,F,0.7492734718787568,True,0.0,0,True,2025-08-07T16:45:02.534217
15__F_Left_ring_finger,15,ring,left,F,0.7502262713742069,True,0.0,0,True,2025-08-07T16:45:02.700787
15__F_Left_thumb_finger,15,thumb,left,F,0.8046204361823712,True,0.0,0,True,2025-08-07T16:45:02.868904
15__F_Right_index_finger,15,index,right,F,0.855102779399969,True,0.0,0,True,2025-08-07T16:45:03.086053
15__F_Right_little_finger,15,little,right,F,0.7770728957316428,True,0.0,0,True,2025-08-07T16:45:03.240201
15__F_Right_middle_finger,15,middle,right,F,0.7793459609874624,True,0.0,0,True,2025-08-07T16:45:03.440969
15__F_Right_ring_finger,15,ring,right,F,0.8200489454590959,True,0.0,0,True,2025-08-07T16:45:03.588545
15__F_Right_thumb_finger,15,thumb,right,F,0.9267076635151776,True,0.0,0,True,2025-08-07T16:45:03.789722
16__M_Left_index_finger,16,index,left,M,0.7085245214020592,True,0.0,0,True,2025-08-07T16:45:04.037394
16__M_Left_little_finger,16,little,left,M,0.6591757905461286,True,0.0,0,True,2025-08-07T16:45:04.212957
16__M_Left_middle_finger,16,middle,left,M,0.6941926781829448,True,0.0,0,True,2025-08-07T16:45:04.505515
16__M_Left_ring_finger,16,ring,left,M,0.6684275054237634,True,0.0,0,True,2025-08-07T16:45:04.649674
16__M_Left_thumb_finger,16,thumb,left,M,0.7383305897878962,True,0.0,0,True,2025-08-07T16:45:04.790243
16__M_Right_index_finger,16,index,right,M,0.6947167016081377,True,0.0,0,True,2025-08-07T16:45:05.045935
16__M_Right_little_finger,16,little,right,M,0.6465782591066903,True,0.0,0,True,2025-08-07T16:45:05.185481
16__M_Right_middle_finger,16,middle,right,M,0.6336552711353214,True,0.0,0,True,2025-08-07T16:45:05.262786
16__M_Right_ring_finger,16,ring,right,M,0.5982675796755766,True,0.0,0,True,2025-08-07T16:45:05.342660
16__M_Right_thumb_finger,16,thumb,right,M,0.71966650676147,True,0.0,0,True,2025-08-07T16:45:05.485203
17__M_Left_index_finger,17,index,left,M,0.7679579954127117,True,0.0,0,True,2025-08-07T16:45:05.553793
17__M_Left_little_finger,17,little,left,M,0.7119559604094371,True,0.0,0,True,2025-08-07T16:45:05.628578
17__M_Left_middle_finger,17,middle,left,M,0.7731181864871515,True,0.0,0,True,2025-08-07T16:45:05.724675
17__M_Left_ring_finger,17,ring,left,M,0.679466229374911,True,0.0,0,True,2025-08-07T16:45:05.780985
17__M_Left_thumb_finger,17,thumb,left,M,0.8502575273094706,True,0.0,0,True,2025-08-07T16:45:05.866240
17__M_Right_index_finger,17,index,right,M,0.8071836642661977,True,0.0,0,True,2025-08-07T16:45:05.990728
17__M_Right_little_finger,17,little,right,M,0.7274428554428869,True,0.0,0,True,2025-08-07T16:45:06.076295
17__M_Right_middle_finger,17,middle,right,M,0.7666729962437113,True,0.0,0,True,2025-08-07T16:45:06.247003
17__M_Right_ring_finger,17,ring,right,M,0.7416555459733585,True,0.0,0,True,2025-08-07T16:45:06.365235
17__M_Right_thumb_finger,17,thumb,right,M,0.9205333916158943,True,0.0,0,True,2025-08-07T16:45:06.474295
18__M_Left_index_finger,18,index,left,M,0.860152552534103,True,0.0,0,True,2025-08-07T16:45:06.567806
18__M_Left_little_finger,18,little,left,M,0.8478572237412988,True,0.0,0,True,2025-08-07T16:45:06.648795
18__M_Left_middle_finger,18,middle,left,M,0.8701748180013831,True,0.0,0,True,2025-08-07T16:45:06.731055
18__M_Left_ring_finger,18,ring,left,M,0.8684213117364254,True,0.0,0,True,2025-08-07T16:45:06.810219
18__M_Left_thumb_finger,18,thumb,left,M,0.9325899202758896,True,0.0,0,True,2025-08-07T16:45:06.883665
18__M_Right_index_finger,18,index,right,M,0.8366441284417065,True,0.0,0,True,2025-08-07T16:45:06.965747
18__M_Right_little_finger,18,little,right,M,0.8040845371446206,True,0.0,0,True,2025-08-07T16:45:07.037025
18__M_Right_middle_finger,18,middle,right,M,0.9137134637470756,True,0.0,0,True,2025-08-07T16:45:07.131073
18__M_Right_ring_finger,18,ring,right,M,0.9028912584888115,True,0.0,0,True,2025-08-07T16:45:07.257640
18__M_Right_thumb_finger,18,thumb,right,M,0.9320778683664066,True,0.0,0,True,2025-08-07T16:45:07.389199
19__M_Left_index_finger,19,index,left,M,0.8768755518456048,True,0.0,0,True,2025-08-07T16:45:07.512434
19__M_Left_little_finger,19,little,left,M,0.8336500210199338,True,0.0,0,True,2025-08-07T16:45:07.590211
19__M_Left_middle_finger,19,middle,left,M,0.9099344567669811,True,0.0,0,True,2025-08-07T16:45:07.700633
19__M_Left_ring_finger,19,ring,left,M,0.8675835627643899,True,0.0,0,True,2025-08-07T16:45:07.772161
19__M_Left_thumb_finger,19,thumb,left,M,0.9275619498295076,True,0.0,0,True,2025-08-07T16:45:07.839192
19__M_Right_index_finger,19,index,right,M,0.8072257938948506,True,0.0,0,True,2025-08-07T16:45:07.914320
19__M_Right_little_finger,19,little,right,M,0.8160126226837068,True,0.0,0,True,2025-08-07T16:45:08.004514
19__M_Right_middle_finger,19,middle,right,M,0.8528494093748253,True,0.0,0,True,2025-08-07T16:45:08.079176
19__M_Right_ring_finger,19,ring,right,M,0.8471809924179088,True,0.0,0,True,2025-08-07T16:45:08.149960
19__M_Right_thumb_finger,19,thumb,right,M,0.9157859438771363,True,0.0,0,True,2025-08-07T16:45:08.218726
2__F_Left_index_finger,2,index,left,F,0.8686430135926761,True,0.0,0,True,2025-08-07T16:45:08.298697
2__F_Left_little_finger,2,little,left,F,0.7590381026677983,True,0.0,0,True,2025-08-07T16:45:08.362527
2__F_Left_middle_finger,2,middle,left,F,0.8239846313395491,True,0.0,0,True,2025-08-07T16:45:08.437651
2__F_Left_ring_finger,2,ring,left,F,0.781134269898295,True,0.0,0,True,2025-08-07T16:45:08.498745
2__F_Left_thumb_finger,2,thumb,left,F,0.8573397567103298,True,0.0,0,True,2025-08-07T16:45:08.565196
2__F_Right_index_finger,2,index,right,F,0.8133209598649604,True,0.0,0,True,2025-08-07T16:45:08.646729
2__F_Right_little_finger,2,little,right,F,0.758275678651996,True,0.0,0,True,2025-08-07T16:45:08.717535
2__F_Right_middle_finger,2,middle,right,F,0.7707419672476117,True,0.0,0,True,2025-08-07T16:45:08.785576
2__F_Right_ring_finger,2,ring,right,F,0.8212734545320646,True,0.0,0,True,2025-08-07T16:45:08.861973
2__F_Right_thumb_finger,2,thumb,right,F,0.8675315545731996,True,0.0,0,True,2025-08-07T16:45:08.931055
20__M_Left_index_finger,20,index,left,M,0.8610414266161635,True,0.0,0,True,2025-08-07T16:45:08.991627
20__M_Left_little_finger,20,little,left,M,0.770375551615742,True,0.0,0,True,2025-08-07T16:45:09.051181
20__M_Left_middle_finger,20,middle,left,M,0.857005624468508,True,0.0,0,True,2025-08-07T16:45:09.123755
20__M_Left_ring_finger,20,ring,left,M,0.827870398769208,True,0.0,0,True,2025-08-07T16:45:09.200548
20__M_Left_thumb_finger,20,thumb,left,M,0.8763393150595915,True,0.0,0,True,2025-08-07T16:45:09.265481
20__M_Right_index_finger,20,index,right,M,0.8611612489900575,True,0.0,0,True,2025-08-07T16:45:09.337198
20__M_Right_little_finger,20,little,right,M,0.7713734673835648,True,0.0,0,True,2025-08-07T16:45:09.426378
20__M_Right_middle_finger,20,middle,right,M,0.8419091967512291,True,0.0,0,True,2025-08-07T16:45:09.496720
20__M_Right_ring_finger,20,ring,right,M,0.821524548781766,True,0.0,0,True,2025-08-07T16:45:09.557529
20__M_Right_thumb_finger,20,thumb,right,M,0.8564557984840784,True,0.0,0,True,2025-08-07T16:45:09.629742
21__M_Left_index_finger,21,index,left,M,0.8707440769454386,True,0.0,0,True,2025-08-07T16:45:09.709034
21__M_Left_little_finger,21,little,left,M,0.790607172730637,True,0.0,0,True,2025-08-07T16:45:09.782556
21__M_Left_middle_finger,21,middle,left,M,0.8643511325395574,True,0.0,0,True,2025-08-07T16:45:09.873637
21__M_Left_ring_finger,21,ring,left,M,0.7963140805436466,True,0.0,0,True,2025-08-07T16:45:09.959666
21__M_Left_thumb_finger,21,thumb,left,M,0.8861654001020656,True,0.0,0,True,2025-08-07T16:45:10.068134
21__M_Right_index_finger,21,index,right,M,0.8975018730574225,True,0.0,0,True,2025-08-07T16:45:10.148655
21__M_Right_little_finger,21,little,right,M,0.7547912565979151,True,0.0,0,True,2025-08-07T16:45:10.208218
21__M_Right_middle_finger,21,middle,right,M,0.8858704433423713,True,0.0,0,True,2025-08-07T16:45:10.280880
21__M_Right_ring_finger,21,ring,right,M,0.7905206199581551,True,0.0,0,True,2025-08-07T16:45:10.339617
21__M_Right_thumb_finger,21,thumb,right,M,0.8711266616898743,True,0.0,0,True,2025-08-07T16:45:10.423939
22__M_Left_index_finger,22,index,left,M,0.7821432081796391,True,0.0,0,True,2025-08-07T16:45:10.488371
22__M_Left_little_finger,22,little,left,M,0.7731269559242888,True,0.0,0,True,2025-08-07T16:45:10.559766
22__M_Left_middle_finger,22,middle,left,M,0.7702738612599215,True,0.0,0,True,2025-08-07T16:45:10.629943
22__M_Left_ring_finger,22,ring,left,M,0.7634972849762955,True,0.0,0,True,2025-08-07T16:45:10.682593
22__M_Left_thumb_finger,22,thumb,left,M,0.761505107646508,True,0.0,0,True,2025-08-07T16:45:10.746404
22__M_Right_index_finger,22,index,right,M,0.8278803074886498,True,0.0,0,True,2025-08-07T16:45:10.817071
22__M_Right_little_finger,22,little,right,M,0.7569336921308176,True,0.0,0,True,2025-08-07T16:45:10.877274
22__M_Right_middle_finger,22,middle,right,M,0.8242863544518289,True,0.0,0,True,2025-08-07T16:45:10.958066
22__M_Right_ring_finger,22,ring,right,M,0.6604600758988004,True,0.0,0,True,2025-08-07T16:45:11.065221
22__M_Right_thumb_finger,22,thumb,right,M,0.8128580203143756,True,0.0,0,True,2025-08-07T16:45:11.156911
23__M_Left_index_finger,23,index,left,M,0.6766766101880909,True,0.0,0,True,2025-08-07T16:45:11.209768
23__M_Left_little_finger,23,little,left,M,0.6402022900056178,True,0.0,0,True,2025-08-07T16:45:11.277941
23__M_Left_middle_finger,23,middle,left,M,0.6613069323110621,True,0.0,0,True,2025-08-07T16:45:11.371055
23__M_Left_ring_finger,23,ring,left,M,0.6497481999404535,True,0.0,0,True,2025-08-07T16:45:11.432320
23__M_Left_thumb_finger,23,thumb,left,M,0.6874425529036314,True,0.0,0,True,2025-08-07T16:45:11.562636
23__M_Right_index_finger,23,index,right,M,0.7122469805771474,True,0.0,0,True,2025-08-07T16:45:11.651042
23__M_Right_little_finger,23,little,right,M,0.669173184190973,True,0.0,0,True,2025-08-07T16:45:11.744402
23__M_Right_middle_finger,23,middle,right,M,0.6603787912441919,True,0.0,0,True,2025-08-07T16:45:11.801402
23__M_Right_ring_finger,23,ring,right,M,0.6686767790585434,True,0.0,0,True,2025-08-07T16:45:11.863048
23__M_Right_thumb_finger,23,thumb,right,M,0.7286027049401291,True,0.0,0,True,2025-08-07T16:45:11.958277
24__F_Left_index_finger,24,index,left,F,0.729916037623379,True,0.0,0,True,2025-08-07T16:45:12.036637
24__F_Left_little_finger,24,little,left,F,0.6965853991041554,True,0.0,0,True,2025-08-07T16:45:12.095224
24__F_Left_middle_finger,24,middle,left,F,0.7231226536669096,True,0.0,0,True,2025-08-07T16:45:12.189116
24__F_Left_ring_finger,24,ring,left,F,0.7124244133222607,True,0.0,0,True,2025-08-07T16:45:12.247138
24__F_Left_thumb_finger,24,thumb,left,F,0.8216629118749712,True,0.0,0,True,2025-08-07T16:45:12.323615
24__F_Right_index_finger,24,index,right,F,0.7124229464822356,True,0.0,0,True,2025-08-07T16:45:12.415075
24__F_Right_little_finger,24,little,right,F,0.7142349007783444,True,0.0,0,True,2025-08-07T16:45:12.493431
24__F_Right_middle_finger,24,middle,right,F,0.7807838419055215,True,0.0,0,True,2025-08-07T16:45:12.552932
24__F_Right_ring_finger,24,ring,right,F,0.7279627493303473,True,0.0,0,True,2025-08-07T16:45:12.645955
24__F_Right_thumb_finger,24,thumb,right,F,0.8451672243471164,True,0.0,0,True,2025-08-07T16:45:12.717739
25__F_Left_index_finger,25,index,left,F,0.8008385265886362,True,0.0,0,True,2025-08-07T16:45:12.796393
25__F_Left_little_finger,25,little,left,F,0.833310222815431,True,0.0,0,True,2025-08-07T16:45:12.859583
25__F_Left_middle_finger,25,middle,left,F,0.7691388330927023,True,0.0,0,True,2025-08-07T16:45:12.963162
25__F_Left_ring_finger,25,ring,left,F,0.7894601640734489,True,0.0,0,True,2025-08-07T16:45:13.023057
25__F_Left_thumb_finger,25,thumb,left,F,0.8677729735244049,True,0.0,0,True,2025-08-07T16:45:13.089339
25__F_Right_index_finger,25,index,right,F,0.7959812239087933,True,0.0,0,True,2025-08-07T16:45:13.149682
25__F_Right_little_finger,25,little,right,F,0.7649939714203093,True,0.0,0,True,2025-08-07T16:45:13.232257
25__F_Right_middle_finger,25,middle,right,F,0.7438684644467625,True,0.0,0,True,2025-08-07T16:45:13.298998
25__F_Right_ring_finger,25,ring,right,F,0.6986579978448366,True,0.0,0,True,2025-08-07T16:45:13.398242
25__F_Right_thumb_finger,25,thumb,right,F,0.8521354859249547,True,0.0,0,True,2025-08-07T16:45:13.463943
26__M_Left_index_finger,26,index,left,M,0.9792730745039758,True,0.0,0,True,2025-08-07T16:45:13.575391
26__M_Left_little_finger,26,little,left,M,0.8512700741139625,True,0.0,0,True,2025-08-07T16:45:13.666351
26__M_Left_middle_finger,26,middle,left,M,0.8160349654545733,True,0.0,0,True,2025-08-07T16:45:13.767447
26__M_Left_ring_finger,26,ring,left,M,0.8439015335175006,True,0.0,0,True,2025-08-07T16:45:13.843968
26__M_Left_thumb_finger,26,thumb,left,M,0.9762738598474445,True,0.0,0,True,2025-08-07T16:45:13.924844
26__M_Right_index_finger,26,index,right,M,0.859073013379215,True,0.0,0,True,2025-08-07T16:45:14.004926
26__M_Right_little_finger,26,little,right,M,0.7197814171466563,True,0.0,0,True,2025-08-07T16:45:14.091115
26__M_Right_middle_finger,26,middle,right,M,0.9233559606296,True,0.0,0,True,2025-08-07T16:45:14.161674
26__M_Right_ring_finger,26,ring,right,M,0.8691988749025303,True,0.0,0,True,2025-08-07T16:45:14.254507
26__M_Right_thumb_finger,26,thumb,right,M,0.9068945890252171,True,0.0,0,True,2025-08-07T16:45:14.328924
27__M_Left_index_finger,27,index,left,M,0.7829839330701023,True,0.0,0,True,2025-08-07T16:45:14.390038
27__M_Left_little_finger,27,little,left,M,0.8020750828981518,True,0.0,0,True,2025-08-07T16:45:14.461747
27__M_Left_middle_finger,27,middle,left,M,0.7482346840616255,True,0.0,0,True,2025-08-07T16:45:14.537598
27__M_Left_ring_finger,27,ring,left,M,0.7775129678962713,True,0.0,0,True,2025-08-07T16:45:14.607423
27__M_Left_thumb_finger,27,thumb,left,M,0.7552835038650828,True,0.0,0,True,2025-08-07T16:45:14.677009
27__M_Right_index_finger,27,index,right,M,0.7362768699497093,True,0.0,0,True,2025-08-07T16:45:14.774633
27__M_Right_little_finger,27,little,right,M,0.7382336761639364,True,0.0,0,True,2025-08-07T16:45:14.842445
27__M_Right_middle_finger,27,middle,right,M,0.7463243318951172,True,0.0,0,True,2025-08-07T16:45:14.918230
27__M_Right_ring_finger,27,ring,right,M,0.6767967760738262,True,0.0,0,True,2025-08-07T16:45:14.999157
27__M_Right_thumb_finger,27,thumb,right,M,0.7244516526074898,True,0.0,0,True,2025-08-07T16:45:15.111985
28__M_Left_index_finger,28,index,left,M,0.8859591631338615,True,0.0,0,True,2025-08-07T16:45:15.179566
28__M_Left_little_finger,28,little,left,M,0.7361718234121287,True,0.0,0,True,2025-08-07T16:45:15.242392
28__M_Left_middle_finger,28,middle,left,M,0.8619956119170187,True,0.0,0,True,2025-08-07T16:45:15.322819
28__M_Left_ring_finger,28,ring,left,M,0.8243972888356977,True,0.0,0,True,2025-08-07T16:45:15.396446
28__M_Left_thumb_finger,28,thumb,left,M,0.9174348332860895,True,0.0,0,True,2025-08-07T16:45:15.462825
28__M_Right_index_finger,28,index,right,M,0.8491782159266333,True,0.0,0,True,2025-08-07T16:45:15.531842
28__M_Right_little_finger,28,little,right,M,0.8143966873549415,True,0.0,0,True,2025-08-07T16:45:15.610485
28__M_Right_middle_finger,28,middle,right,M,0.8024805846926097,True,0.0,0,True,2025-08-07T16:45:15.679241
28__M_Right_ring_finger,28,ring,right,M,0.8672457078131315,True,0.0,0,True,2025-08-07T16:45:15.745817
28__M_Right_thumb_finger,28,thumb,right,M,0.9268742115105305,True,0.0,0,True,2025-08-07T16:45:15.837598
29__F_Left_index_finger,29,index,left,F,0.7160497118593745,True,0.0,0,True,2025-08-07T16:45:15.895709
29__F_Left_little_finger,29,little,left,F,0.7590068122308296,True,0.0,0,True,2025-08-07T16:45:15.962345
29__F_Left_middle_finger,29,middle,left,F,0.7795150372608153,True,0.0,0,True,2025-08-07T16:45:16.044412
29__F_Left_ring_finger,29,ring,left,F,0.814771917963146,True,0.0,0,True,2025-08-07T16:45:16.095940
29__F_Left_thumb_finger,29,thumb,left,F,0.8011468343947153,True,0.0,0,True,2025-08-07T16:45:16.179434
29__F_Right_index_finger,29,index,right,F,0.7958627707251964,True,0.0,0,True,2025-08-07T16:45:16.269780
29__F_Right_little_finger,29,little,right,F,0.7651826649570923,True,0.0,0,True,2025-08-07T16:45:16.371149
29__F_Right_middle_finger,29,middle,right,F,0.7487857056102589,True,0.0,0,True,2025-08-07T16:45:16.428974
29__F_Right_ring_finger,29,ring,right,F,0.7996497578780899,True,0.0,0,True,2025-08-07T16:45:16.486412
29__F_Right_thumb_finger,29,thumb,right,F,0.8238547427116796,True,0.0,0,True,2025-08-07T16:45:16.553135
3__M_Left_index_finger,3,index,left,M,0.7141506117681232,True,0.0,0,True,2025-08-07T16:45:16.613463
3__M_Left_little_finger,3,little,left,M,0.7769764493464959,True,0.0,0,True,2025-08-07T16:45:16.679302
3__M_Left_middle_finger,3,middle,left,M,0.7890596297132932,True,0.0,0,True,2025-08-07T16:45:16.776172
3__M_Left_ring_finger,3,ring,left,M,0.7566640308414277,True,0.0,0,True,2025-08-07T16:45:16.839475
3__M_Left_thumb_finger,3,thumb,left,M,0.8135125627719815,True,0.0,0,True,2025-08-07T16:45:16.912513
3__M_Right_index_finger,3,index,right,M,0.771067720318012,True,0.0,0,True,2025-08-07T16:45:17.044192
3__M_Right_little_finger,3,little,right,M,0.7329347252788472,True,0.0,0,True,2025-08-07T16:45:17.112577
3__M_Right_middle_finger,3,middle,right,M,0.8355320734601159,True,0.0,0,True,2025-08-07T16:45:17.226167
3__M_Right_ring_finger,3,ring,right,M,0.7621868143921514,True,0.0,0,True,2025-08-07T16:45:17.295592
3__M_Right_thumb_finger,3,thumb,right,M,0.8450771430689701,True,0.0,0,True,2025-08-07T16:45:17.415908
30__F_Left_index_finger,30,index,left,F,0.7666892286061053,True,0.0,0,True,2025-08-07T16:45:17.486688
30__F_Left_little_finger,30,little,left,F,0.7183734446434151,True,0.0,0,True,2025-08-07T16:45:17.540703
30__F_Left_middle_finger,30,middle,left,F,0.7787571127454898,True,0.0,0,True,2025-08-07T16:45:17.651376
30__F_Left_ring_finger,30,ring,left,F,0.7293879744946284,True,0.0,0,True,2025-08-07T16:45:17.714348
30__F_Left_thumb_finger,30,thumb,left,F,0.825876942096517,True,0.0,0,True,2025-08-07T16:45:17.782741
30__F_Right_index_finger,30,index,right,F,0.7019083409496257,True,0.0,0,True,2025-08-07T16:45:17.885395
30__F_Right_little_finger,30,little,right,F,0.6744844861969774,True,0.0,0,True,2025-08-07T16:45:17.962724
30__F_Right_middle_finger,30,middle,right,F,0.7909934960872617,True,0.0,0,True,2025-08-07T16:45:18.084257
30__F_Right_ring_finger,30,ring,right,F,0.7022639438075824,True,0.0,0,True,2025-08-07T16:45:18.150174
30__F_Right_thumb_finger,30,thumb,right,F,0.7145819769998377,True,0.0,0,True,2025-08-07T16:45:18.241946
31__F_Left_index_finger,31,index,left,F,0.7420948617847916,True,0.0,0,True,2025-08-07T16:45:18.311794
31__F_Left_little_finger,31,little,left,F,0.6810182384553084,True,0.0,0,True,2025-08-07T16:45:18.376665
31__F_Left_middle_finger,31,middle,left,F,0.7534302808362943,True,0.0,0,True,2025-08-07T16:45:18.451201
31__F_Left_ring_finger,31,ring,left,F,0.7122127356372357,True,0.0,0,True,2025-08-07T16:45:18.528982
31__F_Left_thumb_finger,31,thumb,left,F,0.76280691285324,True,0.0,0,True,2025-08-07T16:45:18.599511
